"scanned","power"
100.038290086545,10.9716195033432
100.1170603937,10.1413396840068
100.195954846335,9.46967363744202
100.27497373817,8.64012800393354
100.354117363851,8.36996263879469
100.433386018957,7.88182933568831
100.512779999999,7.67638201827286
100.59229960443,7.74911661609725
100.671945130641,7.55001070401257
100.751716877971,7.91908232986205
100.831615146708,7.97404569298447
100.911640238094,8.18872159375619
100.991792454328,8.54686159348264
101.072072098568,8.46818035484462
101.15247947494,8.75469742831229
101.233014888534,8.50859810630496
101.313678645418,8.31124373944968
101.394471052631,7.91929962845315
101.475392418196,7.18651184673732
101.556443051117,6.50681357837471
101.63762326139,5.49686719781549
101.718933359999,4.51938869383702
101.800373658926,3.50508604429668
101.881944471153,2.50646179230223
101.963646110665,1.69165158440921
102.045478892455,1.01399077837914
102.127443132529,0.607317918691868
102.209539147909,0.458353339705485
102.291767256636,0.606906930023428
102.374127777777,1.05906932733636
102.456621031425,1.77890395495471
102.539247338709,2.80383775025083
102.622007021791,4.01459593601843
102.704900403876,5.5068244668612
102.787927809215,7.11760440272489
102.871089563106,8.87573888888289
102.954385991902,10.8196853545902
103.037817423014,12.6249796970417
103.121384184914,14.6992676936484
103.205086607142,16.5345965008211
103.288925020308,18.3265331403655
103.372899756097,20.2829315183301
103.457011147273,21.6129580731908
103.541259527686,23.4671905024402
103.625645232273,24.7312509941229
103.710168597063,26.1366154914383
103.794829959183,27.8334156793678
103.879629656862,28.9100755859971
103.964568029435,31.2789236853454
104.049645417348,32.5948646434751
104.134862162161,35.5114136550058
104.220218606557,38.1648548415576
104.305715094339,40.7965548120497
104.391351970443,45.8612367691555
104.477129580936,48.1332726811462
104.563048273026,54.1103178763708
104.649108395061,58.4720065959348
104.73531029654,61.9064000040445
104.821654328111,69.4521763239137
104.908140841583,70.9283237559398
104.994770189925,76.97636615451
105.081542727272,81.3569175712844
105.168458808932,81.4720254420451
105.25551879139,88.4741571154664
105.342723032311,87.2807922919265
105.430071890546,89.2016177343573
105.51756572614,93.6147039592049
105.605204900331,89.5068748244076
105.69298977556,94.0364231899268
105.780920715473,95.043888561884
105.868998084928,91.9035367492785
105.957222249999,98.1906122085894
106.045593577981,97.62672143337
106.134112437395,97.2634490677579
106.222779197994,104.11423423054
106.311594230768,103.400972243675
106.400557907949,105.406139131566
106.489670603014,111.530816460921
106.578932690695,110.20154095003
106.668344546979,113.954927435748
106.757906549118,117.68124062401
106.847619075629,115.310962321036
106.937482506307,121.137640702474
107.027497222221,119.808635439064
107.117663605728,120.066138017529
107.207982040471,125.382767312272
107.298452911392,120.27113861298
107.389076604729,127.413003807654
107.47985350803,126.282985732592
107.570784010151,126.556410601592
107.661868501269,134.262499377912
107.753107372881,129.268098002887
107.844501017811,137.545542198124
107.93604983022,137.774185674206
108.027754205607,137.267953667218
108.119614540815,145.373469867373
108.211631234042,140.295656983652
108.303804684837,146.151724891976
108.396135294117,147.612082157154
108.488623464163,143.822297783848
108.581269598633,152.27479878964
108.674074102563,145.577774480264
108.767037382377,150.440571354789
108.86015984589,150.936741243865
108.953441902313,147.062627940971
109.046883962263,153.1548188842
109.140486437767,147.732678043946
109.234249742267,149.812142373424
109.328174290627,150.184873309539
109.422260499139,145.557913014731
109.516508785529,148.364720436766
109.610919568965,144.03592098159
109.70549327006,141.923643008895
109.80023031088,142.347105280818
109.895131114952,136.420843870634
109.990196107266,137.029417716459
110.085425714285,134.649671500367
110.180820363951,131.272688022392
110.276380485689,134.16966442968
110.372106510416,131.035958856444
110.467998870546,134.195867214913
110.564057999999,137.512214979819
110.660284334203,138.418442772171
110.756678310104,147.714852733213
110.853240366172,150.194203053809
110.949970942408,159.189523940605
111.046870480348,168.418893743337
111.143939423076,172.441223464518
111.241178215222,187.187213311129
111.338587302976,190.144026437145
111.436167134092,200.148416032919
111.533918157894,211.317790985136
111.631840825284,208.684872053795
111.729935588751,227.048393517715
111.828202902374,221.333068811417
111.92664322183,230.281617940459
112.025257004404,238.875802888801
112.124044708994,229.339529827059
112.223006796116,248.705890137933
112.322143727914,238.154042782005
112.421455968169,243.618660158758
112.5209439823,251.989670613255
112.620608237377,235.842634391176
112.720449202127,251.101443218644
112.820467346938,237.649259602719
112.920663143871,231.188778255508
113.021037066666,238.188798873025
113.121589590746,211.2377700854
113.222321193232,220.187843326957
113.32323235294,202.843263316705
113.424323550401,189.979219753784
113.525595267856,194.445666153987
113.627047989275,169.381687051084
113.728682200357,175.935288029397
113.83049838854,164.162068716244
113.93249704301,155.553055560448
114.034678654708,162.086016931472
114.137043716337,145.715667634432
114.239592722371,153.834165937912
114.342326169064,146.593023230071
114.445244554455,141.763141434396
114.548348378377,148.421574034797
114.65163814247,133.338052632407
114.75511435018,142.868630040539
114.858777506774,131.292133982258
114.962628119348,129.982970560412
115.066666696832,130.777684978762
115.170893749999,116.795380934983
115.275309791477,125.098277937748
115.379915335752,109.827287962537
115.484710899182,112.746536460618
115.589696999999,108.670649648358
115.694874158325,99.6727703922365
115.800242896174,106.963898503965
115.905803737465,93.9448101196865
116.011557208028,99.8302394205324
116.117503835616,96.0859020036641
116.223644149908,90.6789943345178
116.329978682524,97.789395214349
116.436507967032,86.9364123664708
116.543232538954,92.4757350797322
116.650152935779,88.4042471779152
116.757269696969,83.3039272781896
116.86458336397,87.4496264467486
116.97209448022,77.3053910123553
117.079803591159,79.8672210624829
117.187711244239,75.5442575403047
117.295817988929,70.269195114232
117.40412437673,73.3500586221326
117.512630961182,66.0342866964147
117.621338297871,68.2191826209543
117.730246944444,67.5323823129084
117.839357460611,64.2650693596732
117.948670408162,68.826289982269
118.058186350974,65.4034741396431
118.167905855018,67.4020701584047
118.277829488371,68.5904137634695
